2/3/11,3.88
2/4/11,4.18
2/5/11,4.25
2/6/11,4.25
2/7/11,4.25
2/8/11,4.04
2/9/11,4.02
2/10/11,3.88
2/11/11,4.06
2/12/11,4.05
2/13/11,4.05
2/14/11,2.35
2/15/11,2.28
2/16/11,2.3
2/17/11,2.29
2/18/11,2.27
2/19/11,2.31
2/20/11,2.31
2/21/11,2.26
2/22/11,2.23
2/23/11,2.25
2/24/11,2.26
2/25/11,2.21
2/26/11,2.38
2/27/11,2.38
2/28/11,2.35
3/1/11,2.29
3/2/11,2.25
3/3/11,2.25
3/4/11,2.16
3/5/11,2.16
3/6/11,2.16
3/7/11,2.16
3/8/11,2.19
3/9/11,2.15
3/10/11,2.12
3/11/11,2.06
3/12/11,2.18
3/13/11,2.18
3/14/11,2.11
3/15/11,2.13
3/16/11,2.11
3/17/11,2.06
3/18/11,2.02
3/19/11,2.02
3/20/11,2.02
3/21/11,2.17
3/22/11,2.04
3/23/11,2.05
3/24/11,2.07
3/25/11,2.01
3/26/11,2.03
3/27/11,2.03
3/28/11,2.02
3/29/11,2.02
3/30/11,1.96
3/31/11,1.95
4/1/11,1.91
4/2/11,1.89
4/3/11,1.89
4/4/11,1.89
4/5/11,1.94
4/6/11,1.93
4/7/11,1.92
4/8/11,1.89
4/9/11,1.89
4/10/11,1.89
4/11/11,1.93
4/12/11,1.97
4/13/11,1.85
4/14/11,1.86
4/15/11,1.86
4/16/11,1.92
4/17/11,1.92
4/18/11,1.88
4/19/11,0.94
4/20/11,0.75
4/21/11,0.74
4/22/11,0.73
4/23/11,0.73
4/24/11,0.73
4/25/11,0.75
4/26/11,0.56
4/27/11,0.56
4/28/11,0.38
4/29/11,0.19
4/30/11,0.19
5/1/11,0.19
5/2/11,0.19
5/3/11,0.19
5/4/11,0.18
5/5/11,0.18
5/6/11,0.18
5/7/11,0.18
5/8/11,0.19
5/9/11,0.18
5/10/11,0
5/11/11,0
5/12/11,0
5/13/11,0
5/14/11,0
5/15/11,0
5/16/11,0
5/17/11,0
5/18/11,0
5/19/11,0
5/20/11,0
5/21/11,0
5/22/11,0
5/23/11,0
5/24/11,0
5/25/11,0
5/26/11,0
5/27/11,0
5/28/11,0
5/29/11,0
5/30/11,0
5/31/11,0
6/1/11,0
6/2/11,0
6/3/11,0
6/4/11,0
6/5/11,0
6/6/11,0
6/7/11,0
6/8/11,0
6/9/11,0
6/10/11,0
6/11/11,0
6/12/11,0
6/13/11,0
6/14/11,0
6/15/11,0
6/16/11,0
6/17/11,0
6/18/11,0
6/19/11,0
6/20/11,0
6/21/11,0
6/22/11,0
6/23/11,0
6/24/11,0
6/25/11,0
6/27/11,0
6/28/11,0
6/29/11,0
6/30/11,0
7/1/11,0
7/2/11,0
7/3/11,0
7/4/11,0
7/5/11,0
7/6/11,0
7/7/11,0
7/8/11,0
7/9/11,0
7/10/11,0
7/11/11,0
7/12/11,0
7/13/11,0
7/14/11,0
7/15/11,0
7/16/11,0
7/17/11,0
7/18/11,0
7/19/11,0
7/20/11,0
7/21/11,0
7/22/11,0
7/23/11,0
7/24/11,0
7/25/11,0
7/26/11,0
7/27/11,0
7/28/11,0
7/29/11,0
7/30/11,0
7/31/11,0
8/1/11,0
8/2/11,0
8/3/11,0
8/4/11,0
8/5/11,0
8/6/11,0
8/7/11,0
8/8/11,0
8/9/11,0
8/10/11,0
8/11/11,0
8/12/11,0
8/13/11,0
8/14/11,0
8/15/11,0
8/16/11,0
8/17/11,0
8/18/11,0
8/19/11,0
8/20/11,0
8/21/11,0
8/22/11,0
8/23/11,0
8/24/11,0
8/25/11,0
8/26/11,0
8/27/11,0
8/28/11,0
8/29/11,0
8/30/11,0
8/31/11,0
9/1/11,0
9/2/11,0
9/3/11,0
9/4/11,0
9/5/11,0
9/6/11,0
9/7/11,0
9/8/11,0
9/9/11,0
9/10/11,0
9/11/11,0
9/12/11,0
9/13/11,0
9/14/11,0
9/15/11,0
9/16/11,0
9/17/11,0
9/18/11,0
9/19/11,0
9/20/11,0
9/21/11,0
9/22/11,0
9/23/11,0
9/24/11,0
9/25/11,0
9/26/11,0
